"data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","specie","nuovi_casi","casi_totali"
2021-08-11,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",1,1
2021-08-18,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,1
2021-08-25,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,1
2021-09-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",1,1
2021-09-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",5,6
2021-09-01,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",3,3
2021-09-01,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",1,1
2021-09-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-09-08,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",1,1
2021-09-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-09-08,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-09-08,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-09-15,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",1,1
2021-09-15,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-09-15,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-09-15,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-09-15,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",1,1
2021-09-15,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-09-15,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-09-15,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",2,2
2021-09-22,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-09-22,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-09-22,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-09-22,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-09-22,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-09-22,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-09-22,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-09-22,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-09-29,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-09-29,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-09-29,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-09-29,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-09-29,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-09-29,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",2,2
2021-09-29,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-09-29,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-09-29,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",1,1
2021-09-29,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-09-29,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",1,1
2021-10-06,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-10-06,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-10-06,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-10-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-10-06,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-10-06,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-10-06,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-10-06,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-10-06,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",0,1
2021-10-06,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-10-06,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-10-13,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-10-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-10-13,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-10-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-10-13,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-10-13,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-10-13,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-10-13,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-10-13,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",0,1
2021-10-13,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,"NA",1,1
2021-10-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-10-13,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-10-20,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-10-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-10-20,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-10-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-10-20,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-10-20,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-10-20,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-10-20,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-10-20,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",0,1
2021-10-20,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,"NA",0,1
2021-10-20,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-10-20,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-10-27,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-10-27,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,1
2021-10-27,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-10-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,6
2021-10-27,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-10-27,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-10-27,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,3
2021-10-27,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-10-27,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",1,2
2021-10-27,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,"NA",0,1
2021-10-27,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-10-27,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-11-03,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-11-03,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",2,3
2021-11-03,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-11-03,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",12,18
2021-11-03,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",1,1
2021-11-03,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-11-03,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-11-03,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",6,9
2021-11-03,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-11-03,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",0,2
2021-11-03,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,"NA",0,1
2021-11-03,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-11-03,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-11-10,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-11-10,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,3
2021-11-10,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-11-10,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,18
2021-11-10,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",0,1
2021-11-10,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-11-10,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-11-10,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,9
2021-11-10,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-11-10,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",0,2
2021-11-10,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,"NA",0,1
2021-11-10,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-11-10,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-11-17,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-11-17,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,3
2021-11-17,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-11-17,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,18
2021-11-17,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",0,1
2021-11-17,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-11-17,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",1,1
2021-11-17,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-11-17,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,9
2021-11-17,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-11-17,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",3,5
2021-11-17,3,"Lombardia",12,"Varese","VA",45.81701677,8.822868344,"NA",0,1
2021-11-17,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-11-17,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
2021-11-24,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"NA",0,1
2021-11-24,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,3
2021-11-24,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"NA",0,1
2021-11-24,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"NA",2,2
2021-11-24,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,18
2021-11-24,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",0,1
2021-11-24,20,"Sardegna",91,"Nuoro","NU",40.32318834,9.330296393,"NA",0,1
2021-11-24,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,1
2021-11-24,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"NA",0,2
2021-11-24,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"NA",0,9
2021-11-24,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1
2021-11-24,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"NA",0,5
2021-11-24,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2
2021-11-24,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",0,1
